Date,close,volume
2021-07-02,44.800411224365234,799300
2021-07-06,43.50502014160156,902400
2021-07-07,43.1601448059082,1139800
2021-07-08,41.923641204833984,1690100
2021-07-09,43.984493255615234,1504200
2021-07-12,44.23684310913086,1183100
2021-07-13,43.244266510009766,1062200
2021-07-14,43.20219802856445,1119300
2021-07-15,43.46296310424805,1138700
2021-07-16,41.72174835205078,1533200
2021-07-19,40.12355422973633,2170000
2021-07-20,42.22645950317383,3870400
2021-07-21,43.4377326965332,2099100
2021-07-22,42.327396392822266,1283400
2021-07-23,42.78162384033203,1082300
2021-07-26,43.30314636230469,1252700
2021-07-27,43.47138214111328,1424300
2021-07-28,44.043365478515625,1518000
2021-07-29,44.44713592529297,1429400
2021-07-30,43.86673355102539,1283700
2021-08-02,43.429325103759766,1104300
2021-08-03,44.363014221191406,938600
2021-08-04,43.934017181396484,1059500
2021-08-05,44.68266296386719,1074900
2021-08-06,46.2556266784668,1641200
2021-08-09,45.88551712036133,1327500
2021-08-10,46.53321838378906,1185100
2021-08-11,47.397132873535156,1240800
2021-08-12,47.38020324707031,664100
2021-08-13,46.93130111694336,631500
2021-08-16,46.617916107177734,791800
2021-08-17,46.04196548461914,883800
2021-08-18,45.4321403503418,908100
2021-08-19,45.034061431884766,1051000
2021-08-20,45.62694549560547,1342400
2021-08-23,46.456993103027344,752000
2021-08-24,47.261619567871094,785000
2021-08-25,48.05779266357422,914100
2021-08-26,47.219276428222656,1068700
2021-08-27,49.590816497802734,2410600
2021-08-30,48.4473991394043,1777400
2021-08-31,49.040287017822266,1658000
2021-09-01,48.42198944091797,1305900
2021-09-02,48.40504455566406,792700
2021-09-03,48.379638671875,1291000
2021-09-07,48.70148849487305,1060300
2021-09-08,47.85450744628906,1142200
2021-09-09,48.752315521240234,1433300
2021-09-10,48.599857330322266,1281400
2021-09-13,49.38755416870117,1264000
2021-09-14,48.159427642822266,1374400
2021-09-15,49.10803985595703,1262300
2021-09-16,48.870887756347656,996300
2021-09-17,48.3542366027832,2383800
2021-09-20,47.15151596069336,1411900
2021-09-21,46.897422790527344,1198500
2021-09-22,48.20177459716797,1457000
2021-09-23,50.27688217163086,1789100
2021-09-24,51.03068923950195,981200
2021-09-27,53.266727447509766,1362900
2021-09-28,53.13968276977539,1128400
2021-09-29,53.98666763305664,1425200
2021-09-30,52.41974639892578,1462600
2021-10-01,53.910438537597656,1270700
2021-10-04,54.037479400634766,1170700
2021-10-05,53.74950408935547,1380400
2021-10-06,53.19049835205078,1084600
2021-10-07,53.419189453125,1060700
2021-10-08,53.75797653198242,679600
2021-10-11,52.88558578491211,800900
2021-10-12,53.11427688598633,1083000
2021-10-13,52.63149642944336,970600
2021-10-14,53.05498123168945,904600
2021-10-15,52.63149642944336,1473800
2021-10-18,52.70771408081055,1288200
2021-10-19,53.5716438293457,2185200
2021-10-20,55.13855743408203,1518300
2021-10-21,54.689659118652344,988500
2021-10-22,56.23116683959961,1524100
2021-10-25,56.00249099731445,1144200
2021-10-26,55.29948043823242,1004100
2021-10-27,53.25826644897461,1457900
2021-10-28,53.24978256225586,1803800
2021-10-29,53.3514289855957,1151500
2021-11-01,54.36780548095703,1344000
2021-11-02,54.1475944519043,1014200
2021-11-03,55.71451187133789,1670700
2021-11-04,54.452491760253906,1537600
2021-11-05,54.89292907714844,1064800
2021-11-08,55.35877990722656,939500
2021-11-09,55.503597259521484,1306800
2021-11-10,55.43545150756836,1288100
2021-11-11,56.134029388427734,884200
2021-11-12,55.784751892089844,796900
2021-11-15,56.52593231201172,845600
2021-11-16,56.602596282958984,1183300
2021-11-17,56.474822998046875,1119400
2021-11-18,56.415164947509766,1130300
2021-11-19,55.725120544433594,1372500
2021-11-22,56.44072723388672,972600
2021-11-23,57.59935760498047,933200
2021-11-24,57.49713134765625,977900
2021-11-26,54.66870880126953,1524700
2021-11-29,55.29914855957031,1662400
2021-11-30,53.74009323120117,1722600
2021-12-01,53.135223388671875,2476900
2021-12-02,54.56647491455078,1745400
2021-12-03,52.74332809448242,1407900
2021-12-06,54.41312789916992,1760000
