Date,close,volume
2021-07-02,108.44022369384766,3478900
2021-07-06,108.5599136352539,3066300
2021-07-07,109.21825408935547,3216100
2021-07-08,108.9617691040039,3815300
2021-07-09,109.5859146118164,3750600
2021-07-12,109.61156463623047,3165000
2021-07-13,108.92756652832031,3214700
2021-07-14,109.21825408935547,3049700
2021-07-15,107.18335723876953,5115400
2021-07-16,107.55955505371094,3646400
2021-07-19,104.9518051147461,4678700
2021-07-20,107.3116226196289,5137300
2021-07-21,108.62831115722656,3386000
2021-07-22,108.67961120605469,2342200
2021-07-23,109.90225219726562,2985400
2021-07-26,109.50042724609375,2402200
2021-07-27,111.33868408203125,4151700
2021-07-28,111.59516906738281,4317200
2021-07-29,111.73198699951172,3195600
2021-07-30,112.2706298828125,2740000
2021-08-02,112.22789001464844,3401100
2021-08-03,112.39891052246094,3208500
2021-08-04,109.7654800415039,4045100
2021-08-05,109.4576644897461,3711900
2021-08-06,109.9877700805664,2414500
2021-08-09,108.51715850830078,3411500
2021-08-10,107.13204956054688,4123800
2021-08-11,107.76476287841797,3403700
2021-08-12,109.0301513671875,2689300
2021-08-13,109.73125457763672,2552500
2021-08-16,110.8000259399414,3233800
2021-08-17,111.80036926269531,3410300
2021-08-18,110.57774353027344,4050300
2021-08-19,110.23571014404297,4016600
2021-08-20,111.06507110595703,4496500
2021-08-23,109.85095977783203,5028300
2021-08-24,113.34794616699219,10319200
2021-08-25,115.0408706665039,6483800
2021-08-26,114.03195190429688,4448100
2021-08-27,114.40814208984375,3801400
2021-08-30,114.4338150024414,3550300
2021-08-31,114.12596130371094,4769900
2021-09-01,114.7159423828125,2422400
2021-09-02,115.19473266601562,4963700
2021-09-03,115.10924530029297,2298400
2021-09-07,115.05797576904297,3214000
2021-09-08,115.57095336914062,2175400
2021-09-09,114.08322143554688,3445300
2021-09-10,112.12530517578125,4278700
2021-09-13,111.18478393554688,4703200
2021-09-14,111.64649200439453,3333600
2021-09-15,112.56133270263672,3303800
2021-09-16,111.93716430664062,3049500
2021-09-17,110.89408111572266,6832800
2021-09-20,110.06470489501953,3385100
2021-09-21,109.30376434326172,2999300
2021-09-22,110.21864318847656,3479800
2021-09-23,112.24632263183594,3890600
2021-09-24,111.7136459350586,2801300
2021-09-27,110.6224365234375,2931400
2021-09-28,108.25962829589844,6100400
2021-09-29,108.75796508789062,2693800
2021-09-30,107.70116424560547,5647000
2021-10-01,109.38519287109375,4042600
2021-10-04,107.44339752197266,5125900
2021-10-05,108.0877914428711,3853200
2021-10-06,108.33695220947266,4005500
2021-10-07,108.9727783203125,3135600
2021-10-08,107.6324234008789,4116300
2021-10-11,106.14599609375,3588300
2021-10-12,105.62187194824219,4298100
2021-10-13,105.31256103515625,4063500
2021-10-14,107.22858428955078,4658000
2021-10-15,109.76324462890625,7229900
2021-10-18,103.7230453491211,10310600
2021-10-19,104.99466705322266,5031200
2021-10-20,104.64239501953125,5138800
2021-10-21,104.52210235595703,3737300
2021-10-22,105.75933837890625,3747000
2021-10-25,106.16317749023438,4182100
2021-10-26,106.58419036865234,3390900
2021-10-27,105.25242614746094,3610800
2021-10-28,104.19559478759766,4242900
2021-10-29,102.98412322998047,8118500
2021-11-01,103.30204010009766,3600400
2021-11-02,104.22137451171875,6909700
2021-11-03,104.1182861328125,4762800
2021-11-04,103.69728088378906,3928400
2021-11-05,105.66482543945312,6147400
2021-11-08,105.69921112060547,4183900
2021-11-09,105.07199096679688,3150700
2021-11-10,105.17510223388672,3225700
2021-11-11,102.74356079101562,4046900
2021-11-12,102.51155853271484,5539500
2021-11-15,101.025146484375,5775200
2021-11-16,101.37741088867188,5283500
2021-11-17,101.23995208740234,3976700
2021-11-18,101.10247802734375,7731800
2021-11-19,100.71583557128906,7325000
2021-11-22,100.43230438232422,6813100
2021-11-23,97.41648864746094,11151900
2021-11-24,98.32725524902344,5588500
2021-11-26,95.41455078125,5561300
2021-11-29,94.75294494628906,7026000
2021-11-30,91.67700958251953,14018500
2021-12-01,90.62019348144531,8205200
2021-12-02,92.17534637451172,7458800
2021-12-03,91.82306671142578,6922900
2021-12-06,94.71858978271484,7624800
2021-12-07,96.46277618408203,9550600
2021-12-08,96.5916519165039,5585200
2021-12-09,96.92674255371094,6162500
2021-12-10,96.60023498535156,4342700
2021-12-13,96.9697036743164,4750000
2021-12-14,95.96444702148438,8183100
2021-12-15,90.1648178100586,18546500
2021-12-16,87.81918334960938,18427400
2021-12-17,86.46163177490234,22561600
2021-12-20,85.51651763916016,12699900
2021-12-21,87.8943862915039,9610500
2021-12-22,87.62632751464844,6690600
2021-12-23,88.97521209716797,7255200
2021-12-27,90.29818725585938,6591300
2021-12-28,90.38465118408203,7488200
2021-12-29,89.88314056396484,3635500
2021-12-30,90.33277130126953,3519200
2021-12-31,89.45079040527344,3608900
2022-01-03,91.7421875,7797800
2022-01-04,91.9929428100586,7680600
2022-01-05,91.66436767578125,7206000
2022-01-06,90.76510620117188,5207000
2022-01-07,90.92940521240234,5142200
2022-01-10,91.32716369628906,6500500
2022-01-11,93.28997802734375,7217100
2022-01-12,94.20651245117188,8421600
2022-01-13,94.05952453613281,5165400
2022-01-14,93.86064910888672,6291500
2022-01-18,92.944091796875,8019400
2022-01-19,93.17755889892578,7278600
2022-01-20,91.7508316040039,6110400
2022-01-21,91.30984497070312,6406200
2022-01-24,90.10796356201172,10286900
2022-01-25,90.07334899902344,8577400
2022-01-26,90.00420379638672,6568200
2022-01-27,89.21733856201172,5979300
2022-01-28,89.17408752441406,8459400
2022-01-31,89.48538970947266,9255000
2022-02-01,89.57183837890625,8114900
2022-02-02,89.3816146850586,10230100
2022-02-03,88.34402465820312,7134200
2022-02-04,88.8282470703125,4526800
2022-02-07,88.1883773803711,5258400
2022-02-08,90.10796356201172,5775500
2022-02-09,91.73352813720703,7087600
2022-02-10,90.68728637695312,6516700
2022-02-11,89.05304718017578,5859000
2022-02-14,88.46508026123047,7079900
2022-02-15,89.84854888916016,5325500
2022-02-16,89.19140625,7499400
2022-02-17,87.93761444091797,5551600
2022-02-18,86.96917724609375,8364700
2022-02-22,89.68424987792969,9609800
2022-02-23,89.08763885498047,6454100
2022-02-24,89.3470458984375,7617300
2022-02-25,91.51737976074219,6969200
2022-02-28,90.78240203857422,5780600
2022-03-01,89.63239288330078,4543400
2022-03-02,91.98428344726562,5919300
2022-03-03,93.08244323730469,6480000
2022-03-04,93.65312957763672,5186200
2022-03-07,92.20912170410156,6556600
2022-03-08,90.00420379638672,7482700
2022-03-09,89.56320190429688,9962000
2022-03-10,90.32412719726562,5146900
2022-03-11,89.77073669433594,5149800
2022-03-14,89.2519302368164,4175500
2022-03-15,91.13693237304688,5017900
2022-03-16,92.77981567382812,5255000
2022-03-17,94.88961029052734,5693400
2022-03-18,95.27007293701172,16292800
2022-03-21,94.0335693359375,8206100
2022-03-22,94.22380828857422,5601800
2022-03-23,91.79407501220703,7002600
2022-03-24,92.5073471069336,5660500
2022-03-25,94.34271240234375,5597200
2022-03-28,95.62135314941406,5688000
2022-03-29,97.7524642944336,8862200
2022-03-30,97.03919219970703,4694900
2022-03-31,96.50859069824219,6899800
2022-04-01,97.87423706054688,4479100
2022-04-04,96.44771575927734,5099200
2022-04-05,96.1171646118164,5496100
2022-04-06,97.17838287353516,5560700
2022-04-07,97.7089614868164,6668600
2022-04-08,97.83074188232422,5230500
2022-04-11,97.00440216064453,3407100
2022-04-12,96.18675994873047,4733900
2022-04-13,96.08236694335938,4791500
2022-04-14,94.82979583740234,6665800
2022-04-18,94.01216125488281,3418000
2022-04-19,95.8736343383789,9780300
2022-04-20,98.29177856445312,5477700
2022-04-21,98.37004089355469,5859300
2022-04-22,93.76860046386719,6351500
2022-04-25,95.22994232177734,5498200
2022-04-26,92.88138580322266,5251200
2022-04-27,92.75090789794922,4757700
2022-04-28,93.20321655273438,5063200
2022-04-29,90.7763671875,5206000
2022-05-02,89.71516418457031,6104000
2022-05-03,89.68907165527344,3841500
2022-05-04,92.05504608154297,4258100
2022-05-05,90.94164276123047,3945400
2022-05-06,89.98479461669922,5496400
2022-05-09,86.61853790283203,6593300
2022-05-10,87.25350952148438,5638900
2022-05-11,87.54925537109375,4113400
2022-05-12,87.94938659667969,4434700
2022-05-13,89.30633544921875,3525900
2022-05-16,90.29795837402344,3751200
2022-05-17,92.4290542602539,3168200
2022-05-18,90.08917236328125,4133800
2022-05-19,89.37593841552734,4230400
2022-05-20,89.18455505371094,5335800
2022-05-23,90.68938446044922,4134300
2022-05-24,91.84625244140625,4381900
2022-05-25,91.80277252197266,5495100
2022-05-26,86.49676513671875,12674300
2022-05-27,86.18360900878906,13358600
2022-05-31,87.11433410644531,11330500
2022-06-01,85.05282592773438,6493700
2022-06-02,85.67911529541016,6794700
2022-06-03,83.05220031738281,9097000
2022-06-06,83.06087493896484,5432500
2022-06-07,83.9133529663086,5929000
2022-06-08,83.539306640625,5665500
2022-06-09,81.06896209716797,5974800
2022-06-10,80.66883850097656,6723500
2022-06-13,78.433349609375,8502400
2022-06-14,76.96331024169922,7521900
2022-06-15,77.72008514404297,5236200
2022-06-16,76.02391052246094,6729900
2022-06-17,76.73716735839844,8299300
2022-06-21,77.16337585449219,6520400
2022-06-22,77.63308715820312,7458400
2022-06-23,77.72073364257812,6823300
2022-06-24,79.079345703125,7131800
2022-06-27,79.2984848022461,7237200
2022-06-28,78.18529510498047,4166900
2022-06-29,79.254638671875,4072800
2022-06-30,78.66739654541016,5206500
2022-07-01,80.09609985351562,3985100
2022-07-05,79.31599426269531,3590400
2022-07-06,78.5534439086914,8061900
2022-07-07,78.44825744628906,5581100
2022-07-08,78.43072509765625,3997900
2022-07-11,77.96617889404297,3345200
2022-07-12,77.73827362060547,6200500
2022-07-13,77.05461120605469,4244200
2022-07-14,76.70399475097656,3843300
2022-07-15,78.11517333984375,5588000
2022-07-18,77.04582214355469,4264700
2022-07-19,79.17577362060547,4654800
2022-07-20,78.21160125732422,6264200
2022-07-21,79.11441802978516,4607000
2022-07-22,79.51761627197266,3466500
2022-07-25,79.54390716552734,3723200
2022-07-26,80.55188751220703,5163000
2022-07-27,81.70891571044922,5933200
2022-07-28,81.92803192138672,4726100
2022-07-29,81.09532928466797,6870900
2022-08-01,81.58617401123047,4711600
2022-08-02,81.70014190673828,4049200
2022-08-03,82.19098663330078,3489100
2022-08-04,81.70014190673828,3390400
2022-08-05,81.7614974975586,3333000
2022-08-08,82.02445983886719,3649700
2022-08-09,81.60371398925781,2945000
2022-08-10,82.54158782958984,4369500
2022-08-11,82.42764282226562,5907500
2022-08-12,83.11133575439453,8837500
2022-08-15,83.44438934326172,3541500
2022-08-16,83.54083251953125,3664500
2022-08-17,83.1902084350586,3505400
2022-08-18,83.47946166992188,3552300
2022-08-19,83.26910400390625,4761700
2022-08-22,81.59494018554688,6859300
2022-08-23,79.079345703125,8490600
2022-08-24,78.25540924072266,6853300
2022-08-25,80.76226043701172,6650300
2022-08-26,78.38690185546875,5407500
2022-08-29,77.93110656738281,4585100
2022-08-30,76.47610473632812,5442700
2022-08-31,77.0633544921875,6743000
2022-09-01,77.59803009033203,4861000
2022-09-02,76.43225860595703,4507200
2022-09-06,75.55575561523438,5778100
2022-09-07,76.35337829589844,11559800
2022-09-08,77.03707122802734,7034500
2022-09-09,78.64985656738281,6756500
2022-09-12,80.69214630126953,6874400
2022-09-13,79.1669921875,6810700
2022-09-14,79.42993927001953,7183000
2022-09-15,79.42993927001953,5963000
2022-09-16,79.10564422607422,14640700
2022-09-19,78.60603332519531,5065500
2022-09-20,77.53668975830078,5598600
2022-09-21,75.14378356933594,5353800
2022-09-22,73.82735443115234,6309500
2022-09-23,73.03215789794922,5960800
2022-09-26,71.85707092285156,7099800
2022-09-27,71.46833801269531,5223000
2022-09-28,72.97032928466797,6099900
2022-09-29,72.68758392333984,5311200
2022-09-30,71.3446273803711,5972900
2022-10-03,73.0675048828125,5871400
2022-10-04,74.65785217285156,4872400
2022-10-05,75.14378356933594,3890900
2022-10-06,74.58716583251953,5471400
2022-10-07,72.82012176513672,4267900
2022-10-10,72.30767059326172,3380600
2022-10-11,72.35187530517578,5410400
2022-10-12,70.95589447021484,6152500
2022-10-13,73.77432250976562,6324000
2022-10-14,72.10446166992188,5500100
2022-10-17,73.12052154541016,9022200
2022-10-18,74.304443359375,6913800
2022-10-19,73.91569519042969,5470100
2022-10-20,72.84660339355469,4043000
2022-10-21,73.56227111816406,5974500
2022-10-24,74.11006927490234,6044100
2022-10-25,74.65785217285156,5142500
2022-10-26,75.42652893066406,3986500
2022-10-27,75.60322570800781,5077300
2022-10-28,76.70762634277344,5430000
2022-10-31,77.16707611083984,6549100
2022-11-01,77.52046966552734,6683000
2022-11-02,75.78876495361328,6015700
2022-11-03,74.23374938964844,5151400
2022-11-04,74.79037475585938,5672900
2022-11-07,75.57671356201172,5217600
2022-11-08,70.84986877441406,12753700
2022-11-09,70.0546875,7150100
2022-11-10,72.30767059326172,9212300
2022-11-11,73.81849670410156,8502200
2022-11-14,73.24420928955078,6772100
2022-11-15,73.68598937988281,6765800
2022-11-16,72.25466918945312,8289500
2022-11-17,70.62897491455078,8953000
2022-11-18,71.83057403564453,9028200
2022-11-21,72.70525360107422,8304200
2022-11-22,68.85310363769531,17129900
2022-11-23,69.81612396240234,9873800
2022-11-25,69.90449523925781,4879800
2022-11-28,67.26274108886719,11012800
2022-11-29,67.57199096679688,8177300
2022-11-30,69.83380889892578,10610600
2022-12-01,70.01934814453125,7876700
2022-12-02,70.34624481201172,6339500
2022-12-05,69.61292266845703,8515000
2022-12-06,68.10209655761719,7228400
2022-12-07,67.95191192626953,6089300
2022-12-08,68.72940063476562,5938700
2022-12-09,69.43620300292969,6370200
2022-12-12,70.4257583618164,5997100
2022-12-13,70.80570220947266,11389600
2022-12-14,69.61292266845703,9302900
2022-12-15,68.66756439208984,9887600
2022-12-16,67.78401947021484,17064400
2022-12-19,68.13744354248047,9357600
2022-12-20,68.36919403076172,8063300
2022-12-21,68.77924346923828,6804400
2022-12-22,68.76141357421875,7458600
2022-12-23,69.08231353759766,3856600
2022-12-27,69.20709991455078,5336000
2022-12-28,68.01264190673828,6053000
2022-12-29,69.358642578125,4931600
2022-12-30,69.27841186523438,4991300
2023-01-03,69.75977325439453,6544500
2023-01-04,72.17540740966797,9769500
2023-01-05,71.3375015258789,7048100
2023-01-06,72.0773696899414,5994400
2023-01-09,69.11796569824219,11108700
2023-01-10,70.32131958007812,6494500
2023-01-11,71.59600830078125,8366300
2023-01-12,71.17705535888672,5738000
2023-01-13,71.83668518066406,6024000
2023-01-17,71.62274932861328,8383000
2023-01-18,70.17869567871094,5792200
2023-01-19,70.88289642333984,7831400
2023-01-20,72.12194061279297,6806400
2023-01-23,73.42335510253906,9491500
2023-01-24,72.02388000488281,7180300
2023-01-25,72.38042449951172,4200600
2023-01-26,72.9509048461914,4162700
2023-01-27,73.61054229736328,4858500
2023-01-30,73.61054229736328,6559100
2023-01-31,74.59996795654297,7396100
2023-02-01,76.45404815673828,8395800
2023-02-02,78.06745910644531,6940400
2023-02-03,77.63960266113281,4949900
2023-02-06,75.98161315917969,4731300
2023-02-07,77.17607879638672,5129500
2023-02-08,76.80170440673828,5454500
2023-02-09,74.52867126464844,6188000
2023-02-10,74.59996795654297,4544000
2023-02-13,75.22395324707031,4279500
2023-02-14,74.34148406982422,4527700
2023-02-15,75.31307220458984,4584800
2023-02-16,75.05458068847656,4784800
2023-02-17,75.58940887451172,6825100
2023-02-21,76.20446014404297,8135900
2023-02-22,75.85682678222656,6083600
2023-02-23,74.86738586425781,6695000
2023-02-24,74.42169189453125,7401500
2023-02-27,74.33256530761719,6379400
2023-02-28,73.80665588378906,6657400
2023-03-01,73.16486358642578,5249100
2023-03-02,73.32530212402344,4985100
2023-03-03,74.35039520263672,4771600
2023-03-06,73.0311279296875,6845500
2023-03-07,71.07901000976562,6876300
2023-03-08,69.88455963134766,6810100
2023-03-09,69.52800750732422,5634400
2023-03-10,68.38702392578125,5901600
2023-03-13,69.5101547241211,7576000
2023-03-14,69.40320587158203,6808200
2023-03-15,69.89346313476562,5367900
2023-03-16,70.6600570678711,5774300
2023-03-17,69.7864990234375,8838600
2023-03-20,70.96314239501953,7224100
2023-03-21,72.40715789794922,5829900
2023-03-22,71.25727081298828,5537800
2023-03-23,69.73792266845703,6712400
2023-03-24,71.35617065429688,6217000
2023-03-27,71.59890747070312,5641600
2023-03-28,71.48204040527344,5146800
2023-03-29,71.08646392822266,7074700
2023-03-30,71.18535614013672,4142000
2023-03-31,72.4799575805664,5561400
2023-04-03,71.6258773803711,6071900
2023-04-04,71.44608306884766,4508900
2023-04-05,72.16531372070312,4518700
2023-04-06,72.19226837158203,4313000
2023-04-10,72.13833618164062,3648200
2023-04-11,72.82159423828125,4421700
2023-04-12,72.65076446533203,4298300
2023-04-13,73.3520278930664,5224500
2023-04-14,72.56087493896484,4312400
2023-04-17,73.82850646972656,5048900
2023-04-18,73.40597534179688,4157400
2023-04-19,76.30085754394531,8988800
2023-04-20,75.06018829345703,5798600
2023-04-21,77.07402801513672,12750100
2023-04-24,80.63419342041016,14462000
2023-04-25,80.63419342041016,8189900
2023-04-26,80.88591766357422,8977700
2023-04-27,82.15354919433594,6385900
2023-04-28,81.76695251464844,7281700
2023-05-01,81.52423095703125,5502300
2023-05-02,81.11967468261719,5135000
2023-05-03,81.53321838378906,6964300
2023-05-04,80.25659942626953,4780900
2023-05-05,80.96682739257812,4332700
2023-05-08,81.08370971679688,3287600
2023-05-09,80.55328369140625,3245400
2023-05-10,80.38246154785156,3599300
2023-05-11,80.03182220458984,3995700
2023-05-12,79.90596771240234,4450100
2023-05-15,80.29255676269531,4053200
2023-05-16,79.9239501953125,3888900
2023-05-17,79.63626861572266,6632000
2023-05-18,80.03182220458984,4536100
2023-05-19,80.31053924560547,6819500
2023-05-22,80.46337127685547,4699200
2023-05-23,78.33265686035156,5459700
2023-05-24,78.65629577636719,6787500
2023-05-25,75.10514831542969,12202000
2023-05-26,73.23515319824219,9655500
2023-05-30,74.17015075683594,8654900
2023-05-31,74.40389251708984,8238800
2023-06-01,74.39490509033203,6588200
2023-06-02,75.30291748046875,6062300
2023-06-05,75.27597045898438,3596100
2023-06-06,75.1590805053711,5046800
