Date,close,volume
2021-07-02,217.09518432617188,1475300
2021-07-06,214.55055236816406,2751300
2021-07-07,215.17991638183594,2032600
2021-07-08,211.0574188232422,1397800
2021-07-09,214.24050903320312,2193800
2021-07-12,214.5323486328125,2391000
2021-07-13,214.84243774414062,2542100
2021-07-14,215.261962890625,1297000
2021-07-15,214.24961853027344,1646700
2021-07-16,213.2646026611328,1387000
2021-07-19,207.60987854003906,1707300
2021-07-20,211.6138153076172,2562800
2021-07-21,213.02745056152344,1482400
2021-07-22,211.814453125,915700
2021-07-23,212.39816284179688,1105400
2021-07-26,208.34861755371094,1675500
2021-07-27,208.74993896484375,3122600
2021-07-28,207.26332092285156,1912500
2021-07-29,208.8137969970703,1202800
2021-07-30,209.3063201904297,1782600
2021-08-02,209.1786346435547,1389100
2021-08-03,213.38316345214844,1447400
2021-08-04,211.1212921142578,1754700
2021-08-05,188.0738067626953,7961700
2021-08-06,190.89202880859375,3906100
2021-08-09,192.5792999267578,2352700
2021-08-10,192.39688110351562,2370300
2021-08-11,192.71609497070312,1314900
2021-08-12,191.2386016845703,1920800
2021-08-13,192.0867919921875,1161300
2021-08-16,192.351318359375,1359800
2021-08-17,191.9864959716797,1539000
2021-08-18,187.51747131347656,3367700
2021-08-19,188.04644775390625,2649900
2021-08-20,189.2776641845703,1817900
2021-08-23,189.46925354003906,1201500
2021-08-24,193.25425720214844,1690600
2021-08-25,192.79818725585938,1740000
2021-08-26,189.5148162841797,2072200
2021-08-27,192.150634765625,1533100
2021-08-30,189.2229766845703,1545900
2021-08-31,193.0353240966797,2792000
2021-09-01,192.48814392089844,1598000
2021-09-02,199.0184326171875,2520100
2021-09-03,197.84181213378906,1642700
2021-09-07,198.20835876464844,1841200
2021-09-08,195.49615478515625,1738500
2021-09-09,196.0367431640625,1544900
2021-09-10,187.5520782470703,4442500
2021-09-13,191.59286499023438,2524800
2021-09-14,186.59913635253906,2297000
2021-09-15,189.28382873535156,2666200
2021-09-16,188.3126220703125,2524900
2021-09-17,188.40420532226562,3717200
2021-09-20,185.5729522705078,2177500
2021-09-21,185.44467163085938,1939300
2021-09-22,185.078125,2235000
2021-09-23,185.50877380371094,2370300
2021-09-24,186.8190460205078,1713000
2021-09-27,189.3113250732422,2053100
2021-09-28,186.2601318359375,1994000
2021-09-29,186.85568237304688,1457500
2021-09-30,183.40135192871094,1634000
2021-10-01,185.6370849609375,1786200
2021-10-04,182.7508087158203,1751800
2021-10-05,184.53753662109375,1528100
2021-10-06,186.2326202392578,1914500
2021-10-07,187.57040405273438,1731500
2021-10-08,188.00108337402344,1478900
2021-10-11,186.85568237304688,1048300
2021-10-12,185.178955078125,1368600
2021-10-13,182.76914978027344,1962400
2021-10-14,186.04025268554688,2531600
2021-10-15,188.9264678955078,1439900
2021-10-18,187.44215393066406,1392200
2021-10-19,189.3296356201172,1145300
2021-10-20,196.7789764404297,2807500
2021-10-21,198.12586975097656,1491600
2021-10-22,198.28164672851562,1412500
2021-10-25,197.5669708251953,1710100
2021-10-26,197.61276245117188,1441800
2021-10-27,195.5327911376953,1354400
2021-10-28,197.68606567382812,1370100
2021-10-29,195.72525024414062,1499200
2021-11-01,198.0342559814453,1636600
2021-11-02,196.733154296875,1704700
2021-11-03,199.9767608642578,2927700
2021-11-04,195.31292724609375,3722300
2021-11-05,196.1925048828125,2521800
2021-11-08,199.89430236816406,1976500
2021-11-09,198.098388671875,1971000
2021-11-10,199.60105895996094,2420700
2021-11-11,199.4728240966797,1134100
2021-11-12,199.5003204345703,1459200
2021-11-15,197.48448181152344,1551100
2021-11-16,199.52777099609375,1701400
2021-11-17,198.8130645751953,1452600
2021-11-18,200.4348602294922,1918900
2021-11-19,192.88479614257812,2981400
2021-11-22,193.8377227783203,2005700
2021-11-23,195.38623046875,2441900
2021-11-24,192.948974609375,1738700
2021-11-26,185.11474609375,1899300
2021-11-29,182.89739990234375,3474800
2021-11-30,175.8329315185547,3545600
2021-12-01,178.41683959960938,2785600
2021-12-02,181.22979736328125,2226600
2021-12-03,183.1265106201172,2363900
2021-12-06,190.24488830566406,1844600
2021-12-07,191.51565551757812,2028200
2021-12-08,191.8288116455078,1462600
2021-12-09,194.58224487304688,1518700
2021-12-10,197.9342803955078,2176600
2021-12-13,198.12762451171875,1857700
2021-12-14,199.48133850097656,2605500
2021-12-15,200.25486755371094,2513700
2021-12-16,201.369140625,2063700
2021-12-17,202.24400329589844,4037000
2021-12-20,199.83126831054688,1843700
2021-12-21,202.81495666503906,1570600
2021-12-22,204.73956298828125,1539800
2021-12-23,208.01791381835938,1286100
2021-12-27,209.83203125,932300
2021-12-28,212.30001831054688,864800
2021-12-29,213.32217407226562,821400
2021-12-30,212.49337768554688,768200
2021-12-31,211.46197509765625,923800
2022-01-03,215.67044067382812,1434400
2022-01-04,214.8416748046875,1614000
2022-01-05,217.80690002441406,1559300
2022-01-06,209.53733825683594,2258300
2022-01-07,214.73117065429688,2049800
2022-01-10,215.20077514648438,1675100
2022-01-11,221.14044189453125,1926500
2022-01-12,219.8880615234375,1352600
2022-01-13,221.51806640625,1139000
2022-01-14,223.00985717773438,1327700
2022-01-18,220.9931182861328,1445700
2022-01-19,219.90647888183594,1452300
2022-01-20,221.37069702148438,1429100
2022-01-21,217.5582275390625,1782000
2022-01-24,217.7147674560547,1980300
2022-01-25,216.167724609375,1557800
2022-01-26,215.50465393066406,1761800
2022-01-27,209.43605041503906,2338800
2022-01-28,214.97979736328125,2682700
2022-01-31,212.2263641357422,2622200
2022-02-01,208.0363311767578,2318800
2022-02-02,211.82115173339844,2044200
2022-02-03,200.34695434570312,3029400
2022-02-04,203.85552978515625,2036700
2022-02-07,206.71946716308594,1473200
2022-02-08,213.43270874023438,1613900
2022-02-09,213.9944610595703,1112600
2022-02-10,212.05137634277344,1358000
2022-02-11,209.5005340576172,1215500
2022-02-14,207.41934204101562,1472000
2022-02-15,210.33853149414062,1683400
2022-02-16,210.8818817138672,1241900
2022-02-17,209.14138793945312,1222800
2022-02-18,210.55953979492188,1339800
2022-02-22,209.7123565673828,1598300
2022-02-23,207.2811737060547,1596100
2022-02-24,206.6734161376953,3009900
2022-02-25,214.41802978515625,1863600
2022-02-28,218.96719360351562,3367700
2022-03-01,218.34097290039062,1546300
2022-03-02,221.481201171875,1462200
2022-03-03,218.9948272705078,1285600
2022-03-04,222.51255798339844,1345600
2022-03-07,219.03164672851562,1733900
2022-03-08,211.97210693359375,1816100
2022-03-09,213.9705810546875,1298100
2022-03-10,212.30516052246094,2156200
2022-03-11,209.89956665039062,1757100
2022-03-14,209.28887939453125,1984000
2022-03-15,215.654541015625,1683900
2022-03-16,219.74407958984375,1536100
2022-03-17,224.2685089111328,2136500
2022-03-18,223.1304473876953,3473700
2022-03-21,225.3047332763672,1519700
2022-03-22,225.3232421875,1561600
2022-03-23,220.6693115234375,1530300
2022-03-24,224.0001678466797,1120700
2022-03-25,225.3695526123047,1327300
2022-03-28,225.44354248046875,1470800
2022-03-29,225.14744567871094,1238100
2022-03-30,227.45130920410156,943400
2022-03-31,221.69635009765625,1784200
2022-04-01,227.83990478515625,1584700
2022-04-04,224.148193359375,1405100
2022-04-05,226.7666473388672,1433100
2022-04-06,230.94873046875,1372900
2022-04-07,236.05604553222656,1648000
2022-04-08,238.61895751953125,1493000
2022-04-11,235.12152099609375,1172700
2022-04-12,235.7692108154297,1102500
2022-04-13,239.6273956298828,1500600
2022-04-14,239.8310089111328,1381000
2022-04-18,239.59967041015625,1157000
2022-04-19,241.51492309570312,1501700
2022-04-20,248.76876831054688,1463000
2022-04-21,244.8272705078125,1132000
2022-04-22,235.9912872314453,1262100
2022-04-25,235.3435821533203,1402200
2022-04-26,233.7152099609375,889100
2022-04-27,232.02195739746094,1208100
2022-04-28,235.23257446289062,917600
2022-04-29,228.33029174804688,1423800
2022-05-02,227.71038818359375,1497500
2022-05-03,228.8021697998047,1115900
