Date,close,volume
2021-07-02,212.46902465820312,1943600
2021-07-06,208.15475463867188,2792300
2021-07-07,207.78736877441406,2381700
2021-07-08,208.69296264648438,1994300
2021-07-09,209.4788818359375,1609900
2021-07-12,208.76980590820312,2149400
2021-07-13,209.16282653808594,1618200
2021-07-14,209.0517578125,2185200
2021-07-15,210.7006072998047,2106700
2021-07-16,211.8368377685547,3141400
2021-07-19,210.78599548339844,2529900
2021-07-20,210.92269897460938,3035200
2021-07-21,209.17990112304688,1901900
2021-07-22,209.08592224121094,1379800
2021-07-23,211.6317901611328,1747300
2021-07-26,209.37640380859375,1518500
2021-07-27,209.0346221923828,2166400
2021-07-28,208.66726684570312,1649100
2021-07-29,207.1380615234375,1498900
2021-07-30,206.3520965576172,2284100
2021-08-02,204.8570556640625,1849400
2021-08-03,208.52207946777344,2320400
2021-08-04,195.0494384765625,6952800
2021-08-05,199.9020233154297,3294100
2021-08-06,196.6214141845703,2363800
2021-08-09,194.69064331054688,2250300
2021-08-10,194.75047302246094,2860200
2021-08-11,194.89569091796875,2104900
2021-08-12,194.91278076171875,1798600
2021-08-13,196.2198944091797,1797300
2021-08-16,198.93179321289062,2434500
2021-08-17,199.04367065429688,2666500
2021-08-18,195.2900848388672,2988100
2021-08-19,193.18084716796875,2669000
2021-08-20,192.4404754638672,2811600
2021-08-23,194.2570037841797,1932600
2021-08-24,193.17222595214844,1790400
2021-08-25,190.77029418945312,2173200
2021-08-26,190.66700744628906,2844500
2021-08-27,191.79476928710938,2660900
2021-08-30,192.95700073242188,1881800
2021-08-31,194.16229248046875,2904700
2021-09-01,192.2854461669922,2699000
2021-09-02,194.5325164794922,1817800
2021-09-03,194.88543701171875,1664100
2021-09-07,190.55502319335938,3281800
2021-09-08,190.15040588378906,2140400
2021-09-09,185.59619140625,3273600
2021-09-10,184.02069091796875,2217800
2021-09-13,186.57766723632812,2553400
2021-09-14,185.99221801757812,1999300
2021-09-15,187.79151916503906,2555600
2021-09-16,187.1286163330078,2695600
2021-09-17,188.86766052246094,5659900
2021-09-20,185.1915740966797,3293000
2021-09-21,185.40676879882812,2112100
2021-09-22,183.92601013183594,2542800
2021-09-23,185.13992309570312,2181500
2021-09-24,183.9001922607422,1908600
2021-09-27,183.46971130371094,1943000
2021-09-28,182.74656677246094,2919000
2021-09-29,185.01075744628906,1900800
2021-09-30,183.0736846923828,2491900
2021-10-01,184.16708374023438,2629400
2021-10-04,182.03199768066406,2856300
2021-10-05,182.3936004638672,2481900
2021-10-06,180.77505493164062,2928200
2021-10-07,180.03468322753906,3331700
2021-10-08,179.88827514648438,2349800
2021-10-11,177.9512481689453,1982200
2021-10-12,173.8102569580078,3544000
2021-10-13,175.29103088378906,3303300
2021-10-14,178.02011108398438,3015100
2021-10-15,178.9326934814453,3684600
2021-10-18,174.87779235839844,2812500
2021-10-19,178.02011108398438,2480500
2021-10-20,180.49957275390625,2308600
2021-10-21,179.9227752685547,1921100
2021-10-22,180.13795471191406,1349300
2021-10-25,178.7519073486328,1916500
2021-10-26,179.6558837890625,1664400
2021-10-27,177.84796142578125,2003300
2021-10-28,178.35586547851562,2166500
2021-10-29,178.18370056152344,2592300
