x,z
-0.149999,0
-0.127082,-0.00999006
-0.105893,-0.0232572
-0.0839577,-0.0352513
-0.0623201,-0.047774
-0.0405369,-0.0600414
-0.0188799,-0.0725305
0.00299794,-0.0846284
0.0243429,-0.0976435
0.0469443,-0.108329
0.0659222,-0.124603
0.0682441,-0.149495
0.0851405,-0.167921
