x,z
-0.119999,0
-0.0910233,-0.00333209
-0.06191,-0.00509502
-0.0329315,-0.00840309
-0.00727612,-0.0222774
0.0216091,-0.0182352
0.0474659,-0.00474003
0.0739285,-0.0170049
0.0727799,-0.046149
0.0617873,-0.0731648
0.0386691,-0.0909481
0.0179585,-0.0704111
0.0174201,-0.0412494
