x,z
-0.119999,0
-0.0904559,0.0230966
-0.0530371,0.0255633
-0.0167815,0.0159829
0.00186097,-0.0165549
0.034366,-0.0352544
0.0448109,-0.0712704
0.0539473,-0.0349005
0.088567,-0.0204879
0.12575,-0.025355
0.0997871,0.00170393
0.110555,-0.0342169
0.0779028,-0.0157754
