x,z
-0.079999,0
-0.0563233,-0.00802882
-0.0334268,-0.0180662
-0.0103842,-0.0277637
0.012617,-0.0375586
0.0357647,-0.0470025
0.0579713,-0.0584858
0.0801116,-0.0700964
0.0984712,-0.0870648
0.123233,-0.0836246
0.102763,-0.0979756
0.105038,-0.0730794
0.126982,-0.0611019
