x,z
-0.119999,0
-0.0956978,-0.00586944
-0.0717218,-0.0129514
-0.0472808,-0.0182084
-0.0260722,-0.0314446
-0.00109272,-0.0304326
0.0176124,-0.0470193
0.0424475,-0.0498862
0.0674423,-0.0503949
0.0553836,-0.0722943
0.0795666,-0.0786331
0.0879996,-0.102168
0.082201,-0.126486
