x,z
-0.119999,0
-0.114106,-0.00589256
-0.108214,-0.0117851
-0.102321,-0.0176777
-0.0964288,-0.0235702
-0.0905362,-0.0294628
-0.0846437,-0.0353553
-0.0787511,-0.0412479
-0.0728585,-0.0471405
-0.066966,-0.053033
-0.0610734,-0.0589256
-0.0551809,-0.0648181
-0.0492883,-0.0707107
