x,z
-0.119999,0
-0.11116,-0.00883883
-0.102321,-0.0176777
-0.0934825,-0.0265165
-0.0846437,-0.0353553
-0.0758048,-0.0441942
-0.066966,-0.053033
-0.0581272,-0.0618718
-0.0492883,-0.0707107
-0.0404495,-0.0795495
-0.0316107,-0.0883883
-0.0227718,-0.0972272
-0.013933,-0.106066
