x,z
-0.119999,0
-0.0992186,-0.00148458
-0.0783989,-0.00223794
-0.0603662,-0.012671
-0.0406361,-0.0193606
-0.0198985,-0.0213553
-0.000632574,-0.0292833
0.0186105,-0.0372665
0.0393256,-0.0394825
0.058569,-0.0474652
0.0774126,-0.0563503
0.0959882,-0.0657828
0.112525,-0.078454
