x,z
-0.119999,0
-0.0955272,0.005112
-0.0705969,0.0069777
-0.0456153,0.00793484
-0.0206448,0.00672032
0.00396789,0.00233676
0.0275541,-0.00595121
0.0505608,-0.0157335
0.0752061,-0.0199298
0.0950266,-0.0351662
0.0709242,-0.0418051
0.0824828,-0.0196376
0.105486,-0.00984623
